Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,CT,RP,coupling,energy
Run_FL16_ISC5_CT1_RP0.2_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00045363320208717875,0.00347277122640081,0.0001467612559869249,0.0030361279982237628,0.026254248699702856,16,5,1.0,0.2,200,14580
Run_FL16_ISC5_CT2_RP0.4_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0002164958777880299,0.0034617042873102484,0.03165987655973728,0.0002938031900761073,0.03800722471639638,16,5,2.0,0.4,200,14580
Run_FL16_ISC5_CT3_RP0.8_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,6.803547479837054e-05,0.0034635504864112005,0.020814020482468283,0.012648367077651296,0.042502507326271734,16,5,3.0,0.8,150,14580
Run_FL16_ISC5_CT2_RP0.6_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,7.961055380477689e-05,0.0034587194066073336,0.008566483359556995,0.02193996846943845,0.046872223292979825,16,5,2.0,0.6,150,14580
Run_FL16_ISC5_CT3_RP0.6_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00013116392041230877,0.0034512260930617826,0.06342193894298731,0.0036188148866079417,0.059846328136223016,16,5,3.0,0.6,200,14580
Run_FL16_ISC5_CT0.6_RP0.2_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003101854030864464,0.003457487096317434,0.005986441787062846,0.030420356852691056,0.06154212769080298,16,5,0.6,0.2,150,14580
Run_FL16_ISC5_CT8_RP1_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00022469939091046952,0.003463702737244023,0.026003643507764764,0.023674292588768023,0.06388823357674758,16,5,8.0,1.0,200,14580
Run_FL16_ISC5_CT8_RP2_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.000260706170124325,0.0034290840920771044,0.07440266592300016,0.0011897768878113722,0.06666843240464396,16,5,8.0,2.0,150,14580
Run_FL16_ISC5_CT3_RP1_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,8.621177668680602e-05,0.0034387242847619443,0.04620711656892263,0.025578866356973852,0.0751101715038785,16,5,3.0,1.0,150,14580
Run_FL16_ISC5_CT3_RP0.4_coupling_250_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0004404399824893608,0.0034783848504508267,0.02908196562028839,0.030419319944715237,0.07837491911659022,16,5,3.0,0.4,250,14580
Run_FL16_ISC5_CT0.8_RP0.2_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003625014946865592,0.0034935188571122468,0.09365721479609539,0.007703211618172324,0.0890582943699022,16,5,0.8,0.2,150,14580
Run_FL16_ISC5_CT3_RP3_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003845009264187348,0.0034473481912667614,0.022486896900762835,0.0442623630962818,0.09047496054977093,16,5,3.0,3.0,100,14580
Run_FL16_ISC5_CT3_RP0.6_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00013384224193896567,0.003500660671342319,0.10918535693976447,0.006515213565001098,0.09231609327283789,16,5,3.0,0.6,150,14580
Run_FL16_ISC5_CT0.8_RP0.2_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00036741491216460464,0.003444546250297272,0.08375002935254271,0.01637622703176292,0.09359374463034048,16,5,0.8,0.2,200,14580
Run_FL16_ISC5_CT8_RP3_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00022974596671403326,0.0034864602447952186,0.11310541833524569,0.005740141269090901,0.09610643991074488,16,5,8.0,3.0,100,14580
Run_FL16_ISC5_CT2_RP2_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003169605737735944,0.0034510788274270013,0.03183660826738854,0.04862997051662089,0.10056419855500724,16,5,2.0,2.0,100,14580
Run_FL16_ISC5_CT3_RP2_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00020058405573146007,0.003472629536978625,0.08249699865393616,0.028213864820084898,0.10435697093276558,16,5,3.0,2.0,100,14580
Run_FL16_ISC5_CT8_RP0.8_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003129897577399251,0.0034958638188198354,0.060370492344863476,0.0373382327801566,0.1043867386985234,16,5,8.0,0.8,200,14580
Run_FL16_ISC5_CT1_RP0.4_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00016203041183328066,0.0034343502078110146,0.058171865775201885,0.0433547085290556,0.10700143949665045,16,5,1.0,0.4,150,14580
Run_FL16_ISC5_CT8_RP0.8_coupling_250_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003530427784174515,0.003466125011280749,0.0677389464172812,0.03635256528176501,0.10838752166560874,16,5,8.0,0.8,250,14580
Run_FL16_ISC5_CT1_RP0.4_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.0015251899932158747,0.003424080218391772,0.015412893693327222,0.05214119290242622,0.11003523686084295,16,5,1.0,0.4,100,14580
Run_FL16_ISC5_CT2_RP3_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0005148946945327682,0.0034317119718602234,0.017873871581911383,0.061116218979911374,0.11072570359160384,16,5,2.0,3.0,100,14580
Run_FL16_ISC5_CT0.8_RP1_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003842891637490144,0.0034415479494341985,0.008270597656834255,0.06773105425079136,0.11089774971034022,16,5,0.8,1.0,100,14580
Run_FL16_ISC5_CT0.6_RP0.8_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0004246215855616263,0.003438468395479592,0.0003954796171061065,0.0718024062918774,0.11174115176996346,16,5,0.6,0.8,100,14580
Run_FL16_ISC5_CT2_RP0.4_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00022353401532798834,0.0035120388424718686,0.13429403965642625,0.007965723814219148,0.11209022367911611,16,5,2.0,0.4,150,14580
Run_FL16_ISC5_CT3_RP0.6_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.0004480391717185431,0.0035046250257107906,0.001071916828063911,0.07159442772540556,0.1125754423989789,16,5,3.0,0.6,300,14580
Run_FL16_ISC5_CT1_RP0.2_coupling_250_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0004939247385763846,0.0034453555811946868,0.14042267906012246,0.0025476646826560665,0.11384205612145369,16,5,1.0,0.2,250,14580
Run_FL16_ISC5_CT2_RP0.8_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00010013100916110039,0.003427991629707852,0.07763442212872505,0.04069851336858577,0.1140737014334489,16,5,2.0,0.8,150,14580
Run_FL16_ISC5_CT8_RP1_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.0006351504585856609,0.0035169479210237753,0.037033406301825424,0.05341829483690419,0.1152448660575666,16,5,8.0,1.0,300,14580
Run_FL16_ISC5_CT1_RP1_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00028659450639298797,0.003453545428270178,0.038163596252875825,0.0587899067474652,0.11663868510255031,16,5,1.0,1.0,100,14580
Run_FL16_ISC5_CT3_RP0.4_coupling_200_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00039570661974500446,0.0035090485983021802,0.09262024960265833,0.030104779900616975,0.11706421002235082,16,5,3.0,0.4,200,14580
Run_FL16_ISC5_CT0.4_RP0.2_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.0015431507186375467,0.0034040277668681575,0.06972442572897199,0.03154081938493609,0.11829100329981881,16,5,0.4,0.2,100,14580
Run_FL16_ISC5_CT0.8_RP0.8_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0002954612171288889,0.003453836728969838,0.038957423790104494,0.061098526688404785,0.12019664838805695,16,5,0.8,0.8,100,14580
Run_FL16_ISC5_CT0.8_RP0.4_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.001248522596354425,0.0034023267905320437,0.07494081990000097,0.03474517086386894,0.12250698977236965,16,5,0.8,0.4,100,14580
Run_FL16_ISC5_CT8_RP0.6_coupling_300_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0006514449778700523,0.003488846566586051,0.0347122638056732,0.06100417753027,0.12337689614429792,16,5,8.0,0.6,300,14580
Run_FL16_ISC5_CT0.6_RP0.6_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0003166481132143657,0.003454056734367624,0.039583488822193355,0.06326753527866286,0.12370897125378266,16,5,0.6,0.6,100,14580
Run_FL16_ISC5_CT2_RP0.4_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.0003172450494668995,0.003514953546835426,0.031444816773451775,0.0676815509992391,0.12439528289922785,16,5,2.0,0.4,300,14580
Run_FL16_ISC5_CT1_RP0.8_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00020893198270115435,0.00346813135372086,0.07267181654967285,0.051070818359996696,0.12696343152339754,16,5,1.0,0.8,100,14580
Run_FL16_ISC5_CT0.4_RP0.4_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00035901062167326744,0.0034541990386055287,0.040018971828811666,0.06517543599837797,0.12715012797939848,16,5,0.4,0.4,100,14580
Run_FL16_ISC5_CT2_RP0.8_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.0010900187814986617,0.0034170682837515605,0.03448534911588203,0.060204013717103516,0.1273754785337678,16,5,2.0,0.8,100,14580
Run_FL16_ISC5_CT0.4_RP0.6_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0005007688201714578,0.0034330902281692736,0.013709689409257039,0.07687080424526865,0.12760347658797933,16,5,0.4,0.6,100,14580
Run_FL16_ISC5_CT0.2_RP0.2_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00043866256642994866,0.003454170926491173,0.04000965873398641,0.06662577430183772,0.13032974725420157,16,5,0.2,0.2,100,14580
Run_FL16_ISC5_CT2_RP0.4_coupling_250_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0002401121910033138,0.0034358899816675933,0.17867804879864535,0.001552919591135645,0.1318878813710621,16,5,2.0,0.4,250,14580
Run_FL16_ISC5_CT3_RP1_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.001101921118142416,0.0034284459973572758,0.004935198639634223,0.0785439952351867,0.13202717266468453,16,5,3.0,1.0,100,14580
Run_FL16_ISC5_CT0.8_RP0.2_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.000431933259623937,0.003498176708893727,0.01823749122647875,0.07897990722460367,0.13224077901065542,16,5,0.8,0.2,300,14580
Run_FL16_ISC5_CT8_RP0.6_coupling_250_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0005751925374816337,0.003509986347085566,0.05984036223240922,0.05720835245396033,0.13333247744148669,16,5,8.0,0.6,250,14580
Run_FL16_ISC5_CT0.8_RP0.6_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00020855069836068298,0.003473378180108807,0.08471515317099022,0.05054048936428223,0.13383842951370475,16,5,0.8,0.6,100,14580
Run_FL16_ISC5_CT2_RP1_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,8.360535783015004e-05,0.003502006005921152,0.14595837795371253,0.0227782061929354,0.13407174700885624,16,5,2.0,1.0,100,14580
Run_FL16_ISC5_CT1_RP0.2_coupling_150_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0004466512163641266,0.003523802715501001,0.15946055627651667,0.009742601250672871,0.1343127941135319,16,5,1.0,0.2,150,14580
Run_FL16_ISC5_CT0.6_RP1_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0005200024057655618,0.0034288615104703444,0.025209976013343235,0.07701097357245991,0.1352450748606919,16,5,0.6,1.0,100,14580
Run_FL16_ISC5_CT1_RP0.6_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.0008756199949296703,0.003385754288597779,0.12578242725837338,0.025217207426936745,0.1380070750295752,16,5,1.0,0.6,100,14580
Run_FL16_ISC5_CT1_RP0.2_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.00027994220672862037,0.0035258169052688475,0.06185512577192397,0.06393848333105592,0.13803186856035696,16,5,1.0,0.2,300,14580
Run_FL16_ISC5_CT0.6_RP0.4_coupling_100_CT_energy_14580,Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct,time_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_0pct_RP1_0pct_CTRP1_50pct_start_time_0.0.npy,0.0009508595885020923,0.003378940168168899,0.14796125859287643,0.014334815254413158,0.13914336269787417,16,5,0.6,0.4,100,14580
Run_FL16_ISC5_CT2_RP0.2_coupling_300_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.0011111892148238343,0.003516970926919845,0.04848285688196008,0.06284210695091108,0.14019353266018245,16,5,2.0,0.2,300,14580
Run_FL16_ISC5_CT8_RP0.2_coupling_100_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,3.15130600094806e-05,0.0038230816707427923,0.6311791232241979,0.001690658160516555,0.14022078924673048,16,5,8.0,0.2,100,14580
Run_FL16_ISC5_CT2_RP0.6_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct,time_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_0pct_CTRP1_40pct_start_time_0.0.npy,0.00010827843621798187,0.0035554159137921528,0.248425082573948,0.0015967029612539158,0.14235974893527933,16,5,2.0,0.6,100,14580
Run_FL16_ISC5_CT3_RP0.2_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,1.582354744860024e-05,0.003665437589049292,0.36612064247751597,0.004938598238301896,0.1427847242388529,16,5,3.0,0.2,300,14580
Run_FL16_ISC5_CT3_RP0.8_coupling_250_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct,time_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_0pct_CTRP1_30pct_start_time_0.0.npy,0.0008093240773525389,0.0034929783861165228,0.0003798605108993107,0.09223966044684526,0.14310628523907065,16,5,3.0,0.8,250,14580
